,Total_reward,Satisfied_customers,Customers_without_deliveries,Total_time,Total_satisfaction,Wharehouse_visits,Trips
0,723.8782820513711,14.0,4.0,722.2666666666661,0.7479147358665431,11.0,87.0
1,907.5853928497789,19.0,1.0,745.3333333333335,0.9507575757575758,18.0,38.0
2,779.7923397408467,15.0,3.0,735.2499999999994,0.8046948356807512,12.0,87.0
3,755.4825108280622,16.0,4.0,725.1166666666662,0.7921077959576516,11.0,78.0
4,914.0818811988297,19.0,1.0,746.3333333333335,0.9504132231404959,18.0,38.0
5,911.6720935229025,19.0,1.0,753.3333333333334,0.9530651340996169,19.0,39.0
6,737.9664093206484,15.0,4.0,742.2333333333328,0.7678227360308285,12.0,86.0
7,775.3348356253513,15.0,3.0,733.2499999999994,0.8084905660377358,12.0,87.0
8,743.2105466763687,14.0,4.0,723.416666666666,0.7852941176470588,12.0,97.0
9,722.8465265870832,15.0,4.0,723.2666666666662,0.7573182247403211,12.0,88.0
10,913.12663882363,19.0,1.0,729.3333333333334,0.9541984732824428,18.0,38.0
11,718.570398653103,15.0,5.0,722.3333333333327,0.7507246376811594,12.0,92.0
12,669.9604177477605,14.0,5.0,720.4833333333327,0.702247191011236,12.0,101.0
13,722.2832436782627,15.0,4.0,721.2666666666661,0.7602283539486203,11.0,87.0
14,761.9509991447028,16.0,4.0,725.1166666666662,0.7967244701348748,11.0,78.0
15,906.4726112315116,19.0,1.0,746.3333333333335,0.9489120151371807,18.0,38.0
16,734.2528674080844,15.0,4.0,722.2166666666662,0.7625354777672658,11.0,84.0
17,755.0193698025798,16.0,4.0,749.1333333333329,0.7945998071359691,12.0,80.0
18,743.5450109563824,15.0,5.0,742.2499999999994,0.7622641509433963,12.0,87.0
19,715.7960689290221,15.0,5.0,727.2499999999994,0.7433460076045627,12.0,87.0
20,694.248104886578,14.0,6.0,729.366666666666,0.7094339622641509,12.0,94.0
21,754.5767084749104,15.0,4.0,731.2833333333328,0.7909875359539789,12.0,89.0
22,685.4913348484047,14.0,5.0,735.2666666666661,0.7095553453169348,11.0,87.0
23,740.527077643,15.0,4.0,722.1999999999995,0.7796934865900383,11.0,83.0
24,909.7987760672322,19.0,1.0,744.3333333333335,0.9542857142857143,18.0,38.0
25,750.2961936045901,16.0,4.0,722.1166666666662,0.7957198443579766,11.0,78.0
26,772.6408779447667,16.0,4.0,720.0833333333329,0.8028571428571428,11.0,76.0
27,740.0622989398095,15.0,4.0,724.1999999999995,0.7723342939481268,11.0,83.0
28,739.5017345061397,15.0,4.0,728.2499999999994,0.77447216890595,11.0,86.0
29,686.8564527584949,14.0,5.0,721.4999999999993,0.7239382239382239,12.0,102.0
30,766.9231541746753,16.0,4.0,737.1166666666662,0.7996237064910631,12.0,79.0
31,724.8898910459363,15.0,4.0,725.2166666666662,0.7571157495256167,11.0,84.0
32,897.5133255965853,19.0,1.0,731.3333333333334,0.95,18.0,38.0
33,896.635127535372,19.0,1.0,734.3333333333335,0.9491691104594331,18.0,38.0
34,685.4117723747105,14.0,5.0,723.3333333333328,0.7197696737044146,11.0,91.0
35,764.793296141986,16.0,4.0,740.0499999999996,0.7992202729044834,11.0,74.0
36,713.1740145917668,15.0,5.0,735.2666666666662,0.7410546139359698,12.0,88.0
37,689.7294338809284,14.0,5.0,720.366666666666,0.7204610951008645,11.0,93.0
38,705.9639325766575,15.0,5.0,736.2833333333328,0.7454370797310279,12.0,89.0
39,714.9130618494496,15.0,5.0,742.2333333333328,0.7502410800385728,12.0,86.0
40,721.857325642889,15.0,5.0,738.3499999999993,0.7514450867052023,13.0,94.0
41,742.6876050839778,15.0,4.0,725.2499999999995,0.768642447418738,11.0,86.0
42,731.3904781015276,15.0,4.0,721.2333333333328,0.7614503816793893,11.0,85.0
43,900.3750842767641,19.0,1.0,744.3333333333335,0.9506172839506173,18.0,38.0
44,723.9484738789331,15.0,5.0,739.2666666666661,0.7502383222116301,12.0,88.0
45,819.5862001981483,17.0,3.0,736.9999999999995,0.8506616257088847,13.0,73.0
46,889.5997810834231,19.0,1.0,738.3333333333335,0.950533462657614,18.0,38.0
47,738.3158212958213,15.0,5.0,721.2499999999994,0.7526165556612749,11.0,86.0
48,912.6496199785172,19.0,1.0,720.3333333333334,0.944603629417383,18.0,38.0
49,905.0594028866344,19.0,1.0,731.3333333333335,0.9563106796116505,18.0,38.0
50,734.1346623086062,15.0,5.0,726.2333333333328,0.7558247903075489,12.0,86.0
51,734.0680019521016,15.0,4.0,722.2166666666661,0.7645933014354067,11.0,84.0
52,889.2093021518021,19.0,1.0,746.3333333333335,0.9503891050583657,18.0,38.0
53,734.9736584549842,15.0,4.0,726.1833333333328,0.7614068441064639,11.0,82.0
54,690.6640580551117,14.0,5.0,746.366666666666,0.7204610951008645,12.0,94.0
55,903.2469604556611,19.0,1.0,741.3333333333335,0.952561669829222,18.0,38.0
56,741.4615683552015,15.0,4.0,729.2666666666662,0.7779868297271872,11.0,87.0
57,686.2575155051684,14.0,5.0,746.3999999999994,0.7062146892655368,12.0,96.0
58,782.9943238632716,15.0,3.0,722.2333333333328,0.8365949119373777,12.0,86.0
59,747.2964064290313,15.0,4.0,725.2499999999994,0.7839388145315488,12.0,87.0
60,737.7391298146649,15.0,5.0,731.216666666666,0.7662463627546072,12.0,85.0
61,730.3067392483149,15.0,5.0,743.2666666666662,0.7600749765698219,12.0,88.0
62,747.1493678610545,15.0,4.0,729.3666666666661,0.7842761265580057,13.0,95.0
63,727.8958281330221,15.0,4.0,720.2166666666662,0.7542372881355932,11.0,84.0
64,783.8957002682716,15.0,3.0,745.2666666666662,0.8203422053231939,12.0,88.0
65,714.2728151425614,14.0,5.0,721.4166666666658,0.7392550143266475,12.0,97.0
66,905.5859776069851,19.0,1.0,732.3333333333334,0.9463276836158192,18.0,38.0
67,726.8065446423084,15.0,5.0,723.2333333333328,0.7490774907749077,11.0,85.0
68,745.3357710805303,15.0,4.0,729.1833333333328,0.7724665391969407,11.0,82.0
69,724.2520496494993,15.0,4.0,723.2999999999995,0.750232991612302,11.0,89.0
70,895.2349746994255,19.0,1.0,735.3333333333335,0.9484435797665369,18.0,38.0
71,754.5823620633699,15.0,4.0,730.216666666666,0.7806513409961686,12.0,85.0
72,734.9461942103393,15.0,4.0,721.2666666666661,0.7738209817131858,11.0,87.0
73,882.0029819859751,19.0,1.0,729.3333333333335,0.9453125,18.0,38.0
74,686.9711588988396,14.0,5.0,721.3833333333328,0.7163323782234957,11.0,94.0
75,720.7594597114824,15.0,4.0,723.1333333333328,0.7511693171188026,11.0,79.0
76,693.6636166017447,14.0,5.0,741.3499999999992,0.7253384912959381,12.0,93.0
77,737.2094733770377,15.0,4.0,728.2666666666661,0.7681992337164751,12.0,88.0
78,742.9386336493981,15.0,4.0,725.2499999999994,0.7757459095283927,11.0,86.0
79,719.4808816077739,15.0,5.0,735.2499999999994,0.7460168697282099,12.0,87.0
80,729.8159225637978,15.0,4.0,730.2666666666661,0.76109537299339,12.0,88.0
81,720.0570238536292,15.0,5.0,740.2499999999994,0.7509578544061303,12.0,87.0
82,690.7118801461686,13.0,5.0,729.3999999999994,0.7122507122507122,11.0,95.0
83,905.0695360702507,19.0,1.0,745.3333333333334,0.9523809523809523,18.0,38.0
84,729.3709870821504,15.0,4.0,744.2666666666661,0.7608695652173914,12.0,88.0
85,751.3861435048238,15.0,4.0,725.2666666666662,0.7892204042348412,12.0,88.0
86,686.6888033750265,14.0,5.0,732.366666666666,0.7102272727272727,12.0,94.0
87,893.954500934793,19.0,1.0,737.3333333333335,0.9524714828897338,18.0,38.0
88,695.6799740906554,14.0,5.0,733.3499999999993,0.7197696737044146,12.0,93.0
89,683.5238110904602,14.0,5.0,723.2833333333327,0.7122507122507122,11.0,88.0
90,727.1761520795318,15.0,5.0,740.2666666666661,0.7514177693761814,12.0,88.0
91,751.7492230257934,15.0,4.0,727.2499999999994,0.7807017543859649,11.0,86.0
92,897.3546603392134,19.0,1.0,722.3333333333335,0.9476190476190476,17.0,37.0
93,752.692260383521,15.0,4.0,735.2499999999994,0.7886647454370798,12.0,87.0
94,721.5860464820335,15.0,5.0,723.2833333333328,0.7545023696682465,12.0,89.0
95,773.667077621276,16.0,4.0,734.3333333333326,0.8005725190839694,15.0,95.0
96,739.7668567634506,15.0,4.0,721.3999999999993,0.7737864077669903,13.0,97.0
97,911.1580152782244,19.0,1.0,741.3333333333335,0.946124763705104,18.0,38.0
98,769.2428493154291,16.0,4.0,722.1499999999994,0.8038461538461539,13.0,82.0
99,684.8762265190162,14.0,5.0,720.3499999999993,0.702247191011236,11.0,92.0
100,758.8157130531317,16.0,4.0,746.1333333333329,0.7978927203065134,12.0,80.0
101,726.3715050172934,15.0,4.0,726.1666666666662,0.7578051087984863,11.0,81.0
102,908.0546689826208,19.0,1.0,744.3333333333334,0.9504289799809342,18.0,38.0
103,730.3225061891358,15.0,4.0,722.2166666666661,0.7590132827324478,11.0,84.0
104,730.5470843748499,15.0,4.0,720.2166666666662,0.7611798287345385,11.0,84.0
