,Total_reward,Satisfied_customers,Customers_without_deliveries,Total_time,Total_satisfaction,Wharehouse_visits,Trips
0,854.2731035684355,19.0,1.0,741.3333333333335,0.961576354679803,15.0,35.0
1,709.2068136216938,14.0,5.0,721.0666666666662,0.7331378299120235,9.0,73.0
2,860.1687311488689,19.0,1.0,752.3333333333335,0.9468937875751503,15.0,35.0
3,746.8233552087954,15.0,4.0,730.0666666666662,0.7769784172661871,10.0,74.0
4,695.4754315239227,14.0,4.0,721.1166666666661,0.7396449704142012,10.0,77.0
5,785.4587383944659,16.0,3.0,741.0166666666662,0.8299198575244879,11.0,72.0
6,704.4121864324841,14.0,5.0,721.1999999999994,0.7433102081268583,10.0,82.0
7,763.1101254076482,15.0,4.0,722.0333333333328,0.784845650140318,10.0,72.0
8,888.9547367142849,19.0,1.0,738.3333333333335,0.951819075712881,14.0,34.0
9,885.2188844098596,19.0,1.0,727.3333333333335,0.9427272727272727,14.0,34.0
10,716.3146726322298,14.0,5.0,720.1833333333327,0.7305699481865285,10.0,81.0
11,676.144120901557,15.0,5.0,745.0833333333328,0.7188118811881188,10.0,75.0
12,711.0490080338884,14.0,5.0,732.1499999999994,0.7546992481203008,10.0,79.0
13,658.8052659441491,14.0,5.0,722.1833333333327,0.7156488549618321,10.0,81.0
14,876.0444065139197,19.0,1.0,731.3333333333335,0.9431929480901078,14.0,34.0
15,699.7777333642684,16.0,4.0,739.9333333333329,0.7704761904761904,10.0,66.0
16,749.1116053760481,15.0,4.0,727.0666666666662,0.8161838161838162,10.0,74.0
17,765.3115263719872,15.0,4.0,723.0666666666662,0.7594050743657043,10.0,74.0
18,853.2341607520142,19.0,1.0,761.3333333333335,0.9455252918287937,15.0,35.0
19,810.8788243351598,15.0,4.0,757.0666666666662,0.820018365472911,10.0,74.0
20,743.6670198655306,15.0,4.0,724.0499999999995,0.7683566433566433,9.0,72.0
21,762.3544998504099,16.0,4.0,728.0166666666662,0.8025711662075299,11.0,72.0
22,634.007272228414,13.0,6.0,740.2833333333326,0.6625441696113075,10.0,87.0
23,724.9958801075393,15.0,4.0,729.0666666666662,0.7453703703703703,10.0,74.0
24,695.6419319436811,14.0,5.0,722.1499999999994,0.7057777777777777,10.0,79.0
25,761.9339108332684,15.0,4.0,723.0999999999995,0.7889581478183437,11.0,77.0
26,681.1511358202513,14.0,5.0,734.2833333333327,0.7295719844357976,11.0,88.0
27,755.1749844701951,16.0,4.0,727.9666666666662,0.7986050566695728,10.0,68.0
28,840.2642774362382,19.0,1.0,741.3333333333335,0.9318403115871471,15.0,35.0
