,Total_reward,Satisfied_customers,Customers_without_deliveries,Total_time,Total_satisfaction,Wharehouse_visits,Trips
0,758.2145055593821,15.0,4.0,742.216666666666,0.7900874635568513,12.0,85.0
1,733.6837940928799,14.0,4.0,722.3333333333326,0.7611798287345385,12.0,92.0
2,803.4594555924897,17.0,3.0,720.1833333333328,0.8485139022051774,13.0,84.0
3,749.8825430109312,14.0,4.0,723.3333333333328,0.7826510721247564,11.0,91.0
4,773.7092652836321,16.0,3.0,734.1999999999995,0.8133333333333334,13.0,85.0
5,735.1313749730562,15.0,4.0,740.2666666666661,0.777992277992278,12.0,88.0
6,893.9288679373828,19.0,1.0,742.3333333333334,0.9457142857142857,18.0,38.0
7,736.3728718087823,15.0,5.0,720.2166666666661,0.7615894039735099,11.0,84.0
8,897.0043712676294,19.0,1.0,726.3333333333334,0.9487922705314009,18.0,38.0
9,819.6740215026343,17.0,3.0,721.9999999999995,0.8557964184731386,13.0,73.0
10,736.0364735372304,15.0,5.0,724.2333333333328,0.7530516431924883,12.0,86.0
11,707.7516362975322,15.0,5.0,744.2666666666662,0.7443682664054848,12.0,88.0
12,900.5141831190233,19.0,1.0,726.3333333333335,0.950143815915628,18.0,38.0
13,751.1419006469029,16.0,4.0,721.1333333333329,0.7922568460812087,11.0,79.0
14,736.543037318104,14.0,4.0,722.3499999999992,0.7708533077660594,12.0,93.0
15,687.5762172300599,13.0,5.0,725.4499999999992,0.7142857142857143,11.0,98.0
16,767.11727878883,16.0,4.0,726.1166666666662,0.804162724692526,11.0,78.0
17,924.2581404283239,19.0,1.0,738.3333333333334,0.9516728624535316,18.0,38.0
18,782.7888300123693,16.0,4.0,723.0333333333331,0.8088512241054614,11.0,73.0
19,734.3493579399133,15.0,4.0,720.2166666666661,0.7618595825426945,11.0,84.0
20,693.5645945177376,14.0,5.0,738.3499999999993,0.7295719844357976,12.0,93.0
21,756.8509560957509,16.0,4.0,743.1333333333329,0.7971014492753623,12.0,80.0
22,911.2562678901238,19.0,1.0,743.3333333333335,0.9536423841059603,18.0,38.0
23,740.9483786692278,14.0,4.0,723.3999999999993,0.7747834456207893,12.0,96.0
24,729.6138508510548,15.0,5.0,722.1833333333328,0.7554296506137866,11.0,82.0
25,737.7669605437954,14.0,4.0,722.3333333333327,0.7546816479400749,11.0,91.0
26,685.3643942191168,14.0,5.0,720.3499999999995,0.7082152974504249,11.0,92.0
27,907.092544808394,19.0,1.0,741.3333333333334,0.9509615384615384,19.0,39.0
28,767.2541614158854,16.0,4.0,741.0999999999996,0.797373358348968,12.0,78.0
29,886.3322125220565,19.0,1.0,743.3333333333335,0.9492337164750958,18.0,38.0
30,761.4950923384317,16.0,4.0,727.0999999999996,0.8021338506304558,11.0,77.0
31,800.9549873925273,17.0,3.0,742.9833333333329,0.8444022770398482,13.0,72.0
32,744.2063080892086,15.0,4.0,726.216666666666,0.776615969581749,12.0,85.0
33,731.791279760339,15.0,5.0,738.2666666666661,0.7605083088954057,12.0,88.0
34,732.8058005524892,15.0,4.0,723.2499999999994,0.7643129770992366,11.0,86.0
35,765.9363335965129,16.0,4.0,744.0999999999996,0.8036929057337221,12.0,78.0
36,724.1278803203518,15.0,5.0,732.2666666666662,0.7514177693761814,12.0,88.0
37,742.1739641950036,15.0,4.0,738.2499999999994,0.7805343511450382,12.0,87.0
38,914.8809739410596,19.0,1.0,733.3333333333334,0.9508970727101038,18.0,38.0
39,690.7693428824898,14.0,5.0,722.366666666666,0.7295719844357976,11.0,93.0
40,689.9753120853062,14.0,5.0,721.3499999999995,0.7204610951008645,11.0,92.0
41,732.6731813759159,15.0,4.0,732.2666666666661,0.7628083491461101,12.0,88.0
42,701.2925497903407,14.0,5.0,721.3333333333327,0.7298578199052133,11.0,91.0
43,757.0270790510867,16.0,4.0,742.133333333333,0.798670465337132,12.0,80.0
44,766.0015312828082,16.0,4.0,723.1166666666662,0.8032319391634981,11.0,78.0
45,909.5863237465284,19.0,1.0,729.3333333333335,0.9537126325940212,18.0,38.0
46,731.0268108421036,15.0,4.0,732.2499999999995,0.7735124760076776,12.0,87.0
47,894.4302884018001,19.0,1.0,728.3333333333334,0.9454545454545454,18.0,38.0
48,903.3211094691646,19.0,1.0,740.3333333333335,0.9513358778625954,18.0,38.0
49,743.9520107503256,15.0,4.0,748.2333333333328,0.7679083094555874,12.0,86.0
50,730.0052562840551,15.0,4.0,724.2499999999994,0.7575471698113208,11.0,86.0
51,777.6792853295615,16.0,4.0,738.133333333333,0.8105769230769231,12.0,80.0
52,762.9731877573934,16.0,4.0,722.1166666666663,0.7975047984644914,11.0,78.0
53,911.1096230389687,19.0,1.0,728.3333333333335,0.9499054820415879,18.0,38.0
54,722.4534165545326,15.0,4.0,725.2833333333327,0.7651006711409396,12.0,89.0
55,763.5355093364201,16.0,4.0,739.1333333333329,0.8028436018957346,12.0,80.0
56,902.6904301638931,19.0,1.0,733.3333333333334,0.9545884578997161,18.0,38.0
57,770.0831537321889,15.0,4.0,720.2166666666661,0.8084905660377358,11.0,84.0
58,912.7137419244177,19.0,1.0,743.3333333333335,0.9540768509840675,18.0,38.0
59,750.5852647608397,16.0,4.0,744.1333333333329,0.7974927675988428,12.0,80.0
60,741.0188399261999,14.0,4.0,721.416666666666,0.7788554801163918,12.0,97.0
61,895.2364027570045,19.0,1.0,729.3333333333335,0.9530791788856305,18.0,38.0
62,757.1029579998933,16.0,4.0,724.0999999999995,0.7990384615384616,12.0,78.0
63,677.9796770869357,13.0,5.0,723.4499999999992,0.6931608133086876,11.0,98.0
64,801.077064928088,15.0,3.0,722.2666666666661,0.8364348677766895,12.0,88.0
65,702.72243644653,14.0,5.0,725.3666666666661,0.7307692307692307,11.0,93.0
66,723.5037770673414,14.0,4.0,725.4333333333326,0.7595419847328244,12.0,98.0
67,684.3329762182605,14.0,5.0,723.3333333333328,0.7062146892655368,11.0,91.0
68,752.4925237952716,15.0,4.0,722.2333333333328,0.7829076620825147,11.0,85.0
69,743.0181525175465,15.0,4.0,726.2499999999994,0.7834645669291339,11.0,86.0
70,820.7952367677324,16.0,2.0,726.0333333333328,0.8542056074766355,11.0,73.0
71,733.2802797168413,15.0,5.0,742.2333333333328,0.7578347578347578,12.0,86.0
72,726.7603355768088,15.0,5.0,745.2666666666662,0.7488151658767772,12.0,88.0
73,760.5365304500028,16.0,4.0,728.1166666666662,0.7998084291187739,11.0,78.0
74,897.8269830979534,19.0,1.0,724.3333333333335,0.9476688867745005,17.0,37.0
75,904.8448874591487,19.0,1.0,746.3333333333334,0.9464114832535885,18.0,38.0
76,687.4854496095311,14.0,5.0,722.3333333333328,0.7082152974504249,11.0,91.0
77,736.258827555972,14.0,4.0,724.316666666666,0.7777777777777778,11.0,90.0
78,733.1531937551126,15.0,4.0,723.2166666666662,0.7707129094412332,11.0,84.0
79,794.2196835166368,16.0,3.0,723.133333333333,0.8344627299128751,12.0,80.0
80,685.7348320714516,14.0,5.0,723.3499999999993,0.7136060894386299,11.0,92.0
81,749.9428820338111,15.0,4.0,740.2666666666661,0.7861328125,12.0,88.0
82,719.6259847259516,15.0,5.0,737.2666666666661,0.7444029850746269,12.0,88.0
83,717.2698878955193,15.0,5.0,738.2666666666661,0.7469310670443815,12.0,88.0
84,684.091311206497,13.0,5.0,723.3999999999994,0.7115749525616698,11.0,95.0
85,715.1948103707973,15.0,5.0,721.2666666666661,0.7440076701821668,11.0,87.0
86,902.1607950445157,19.0,1.0,722.3333333333335,0.9546769527483124,17.0,37.0
87,741.8166133660463,15.0,4.0,722.2166666666661,0.7668886774500476,11.0,84.0
88,712.74431898903,15.0,5.0,721.2833333333326,0.7487969201154957,12.0,89.0
89,738.5750333459798,15.0,4.0,720.2166666666662,0.7707736389684814,11.0,84.0
90,781.7453332516911,15.0,3.0,727.2166666666661,0.8163653663177926,12.0,85.0
91,739.5842934972411,14.0,4.0,724.3833333333326,0.7675521821631879,11.0,94.0
92,734.335729661125,14.0,4.0,723.316666666666,0.7625830959164293,11.0,90.0
93,909.9075270495371,19.0,1.0,731.3333333333335,0.9539347408829175,18.0,38.0
94,678.5197282562776,14.0,5.0,720.3333333333326,0.7062146892655368,11.0,91.0
95,745.6681611846207,15.0,4.0,720.2833333333327,0.7804878048780488,12.0,89.0
96,744.8232230086726,15.0,4.0,724.2666666666662,0.7647619047619048,11.0,87.0
97,730.8279051941772,15.0,4.0,723.2166666666661,0.7664442326024785,11.0,84.0
98,722.7717510521426,15.0,4.0,720.2166666666661,0.76,11.0,84.0
99,730.9649123262793,15.0,5.0,721.1999999999995,0.7556179775280899,11.0,83.0
