,Total_reward,Satisfied_customers,Customers_without_deliveries,Total_time,Total_satisfaction,Wharehouse_visits,Trips
0,800.5418107067325,14.0,2.0,738.1833333333328,0.8341143392689785,9.0,80.0
1,792.8268564005107,9.0,1.0,722.3333333333335,0.8313253012048193,16.0,36.0
2,778.1495040901508,15.0,3.0,739.1666666666662,0.8007312614259597,10.0,80.0
3,807.3323493048533,11.0,1.0,728.3333333333334,0.8827519379844961,14.0,34.0
4,798.4599761915476,9.0,1.0,740.3333333333335,0.8536585365853658,15.0,35.0
5,822.9697824167176,10.0,1.0,751.3333333333334,0.8866279069767442,14.0,34.0
6,809.6450760460795,11.0,1.0,728.3333333333335,0.8516431924882629,15.0,35.0
7,684.141205365504,11.0,4.0,729.3833333333334,0.7127659574468085,15.0,38.0
8,829.9131339732999,13.0,1.0,751.4000000000001,0.8907815631262525,14.0,38.0
9,789.3203708164319,13.0,1.0,727.3333333333334,0.8768619662363456,14.0,34.0
10,782.4815039828349,11.0,1.0,735.3333333333335,0.8287037037037037,15.0,35.0
11,793.7653660072033,10.0,1.0,749.3333333333335,0.842057761732852,15.0,35.0
12,832.5328085410624,14.0,2.0,721.2499999999993,0.8510054844606947,9.0,84.0
13,823.9076159588237,12.0,1.0,732.3333333333335,0.8838709677419355,14.0,34.0
14,837.2725655397517,12.0,1.0,762.3333333333335,0.8932316491897044,15.0,35.0
15,828.1997165366927,14.0,1.0,731.3333333333335,0.9065238558909445,15.0,35.0
16,802.8597693994637,11.0,1.0,731.3333333333334,0.8639705882352942,14.0,34.0
17,807.7245051301626,13.0,1.0,738.3333333333335,0.8826382153249273,15.0,35.0
18,775.6398856283315,15.0,2.0,724.1166666666661,0.8368277119416591,9.0,76.0
19,745.8224807730148,12.0,3.0,762.3833333333334,0.7783985102420856,15.0,38.0
20,804.6841248052617,13.0,1.0,730.3333333333335,0.882745471877979,14.0,34.0
21,813.202707722997,15.0,1.0,758.3333333333335,0.889207258834766,15.0,35.0
22,746.0745744693952,14.0,3.0,724.2333333333329,0.8007246376811594,10.0,84.0
23,790.5106447100789,11.0,1.0,721.3333333333335,0.8748728382502543,15.0,35.0
24,822.8545292237743,9.0,1.0,745.3333333333335,0.8751139471285324,15.0,35.0
25,825.8665026570173,9.0,1.0,743.3333333333335,0.8825187969924813,14.0,34.0
26,814.3781146449612,9.0,1.0,725.3333333333334,0.8775137111517367,14.0,34.0
27,768.1613492652982,12.0,1.0,728.3333333333335,0.8514664143803217,14.0,34.0
28,810.7985905212294,11.0,2.0,737.4166666666667,0.8318756073858115,15.0,40.0
29,711.5960137429554,13.0,4.0,734.3666666666659,0.7424778761061946,10.0,92.0
30,822.5650096298706,11.0,1.0,763.3333333333335,0.8875236294896031,15.0,35.0
31,805.3494728362393,10.0,1.0,767.3333333333335,0.8340649692712906,16.0,36.0
32,799.6988381362769,10.0,1.0,730.3333333333334,0.8372911169744943,14.0,34.0
33,817.2425606561733,11.0,1.0,732.3333333333335,0.8521434820647419,15.0,35.0
34,793.1416438537663,13.0,1.0,736.3333333333335,0.8824091778202677,14.0,34.0
35,784.966171892675,9.0,1.0,743.3333333333335,0.804986642920748,15.0,35.0
36,812.4122303412603,13.0,3.0,723.3999999999993,0.8108108108108109,9.0,93.0
37,784.796769172162,11.0,2.0,761.4000000000001,0.8247232472324724,14.0,38.0
38,829.4636459869027,8.0,1.0,743.3333333333335,0.8446866485013624,15.0,35.0
39,832.6542938236196,9.0,1.0,725.3333333333335,0.8768046198267565,15.0,35.0
40,753.280092246124,11.0,3.0,742.4166666666669,0.7628774422735346,15.0,40.0
41,772.4452742097372,9.0,1.0,751.3333333333334,0.8170403587443946,15.0,35.0
42,707.8725193660257,14.0,4.0,730.266666666666,0.7649402390438247,10.0,86.0
43,828.1575505024373,8.0,1.0,737.3333333333335,0.8575244879786287,15.0,35.0
44,859.7603994667966,11.0,1.0,731.4333333333335,0.8793879387938794,14.0,40.0
45,795.4353089615383,12.0,1.0,727.3333333333335,0.8859060402684564,15.0,35.0
