,Total_reward,Satisfied_customers,Customers_without_deliveries,Total_time,Total_satisfaction,Wharehouse_visits,Trips
0,818.3637048319363,12.0,3.0,730.3833333333334,0.8383060635226179,18.0,41.0
1,896.8264227461295,10.0,1.0,720.3333333333334,0.9143672692673644,18.0,38.0
2,866.4306276944496,12.0,2.0,726.4000000000001,0.8815663801337154,18.0,42.0
3,862.2397034263083,11.0,2.0,733.4000000000002,0.8780718336483931,18.0,42.0
4,888.7472346533835,8.0,1.0,722.3333333333335,0.9042253521126761,18.0,38.0
5,897.5237566310198,12.0,1.0,725.3333333333335,0.9242718446601942,18.0,38.0
6,854.158864934501,12.0,2.0,737.4000000000001,0.8799621928166351,18.0,42.0
7,807.8639274867883,11.0,3.0,741.3833333333334,0.827521206409048,18.0,41.0
8,919.2518987828528,14.0,1.0,729.3333333333328,0.9340974212034384,11.0,91.0
9,872.106953773497,13.0,2.0,737.5333333333326,0.8845437616387337,11.0,103.0
10,761.1853467466351,14.0,4.0,727.3999999999994,0.7854406130268199,11.0,95.0
11,902.9138460108818,9.0,1.0,731.3333333333335,0.912961210974456,18.0,38.0
12,836.0926228802001,16.0,3.0,721.2166666666662,0.8551000953288846,11.0,84.0
13,896.9083919694397,11.0,1.0,722.3333333333334,0.9178605539637058,18.0,38.0
14,891.5792283111152,11.0,1.0,726.3333333333334,0.9207729468599034,18.0,38.0
15,902.9962657181254,9.0,1.0,745.4000000000002,0.9138576779026217,18.0,42.0
16,891.1184639886533,7.0,1.0,731.3333333333335,0.9024856596558317,18.0,38.0
17,728.4709051691234,14.0,5.0,724.4333333333326,0.7504798464491362,12.0,98.0
18,802.0773968388901,13.0,2.0,723.4333333333327,0.8240917782026769,10.0,96.0
19,890.5174004698847,12.0,1.0,737.4000000000001,0.9137104506232023,18.0,42.0
20,789.2974563871071,13.0,3.0,720.4499999999994,0.8054256314312441,10.0,97.0
21,893.0970112506191,13.0,1.0,729.3333333333335,0.9249512670565302,18.0,38.0
22,917.6118023305777,16.0,1.0,723.1999999999996,0.9453499520613614,12.0,84.0
23,698.276199754983,14.0,5.0,736.4166666666661,0.7193486590038314,12.0,97.0
24,853.35050372366,14.0,2.0,725.3666666666661,0.8735849056603774,11.0,93.0
25,815.6919614916376,16.0,3.0,725.2666666666662,0.8426197458455523,13.0,89.0
26,907.9040273601959,13.0,1.0,732.3333333333335,0.9328793774319066,18.0,38.0
27,772.6163033189658,13.0,4.0,739.4499999999994,0.7955641272902604,11.0,98.0
28,903.1368787342337,10.0,1.0,749.3333333333335,0.9293320425943853,18.0,38.0
29,871.1593721523085,12.0,2.0,740.4166666666667,0.8858490566037736,18.0,43.0
30,800.5448672394803,14.0,3.0,732.3999999999994,0.8106343283582089,11.0,95.0
31,768.1485056346546,13.0,4.0,725.3833333333334,0.7941176470588235,18.0,41.0
32,812.3142679493726,12.0,3.0,741.4000000000001,0.8314500941619586,18.0,42.0
33,892.9170862033313,12.0,1.0,729.3333333333335,0.9173871277617676,18.0,38.0
34,860.198505276798,14.0,2.0,724.4499999999994,0.881404174573055,11.0,98.0
35,864.8551881262122,16.0,2.0,746.1833333333329,0.8944820909970959,12.0,83.0
36,854.364366216483,12.0,2.0,739.4166666666667,0.8705440900562852,18.0,43.0
37,871.599312869826,11.0,2.0,721.4333333333335,0.878139534883721,17.0,43.0
38,894.9005443625164,14.0,1.0,752.3333333333335,0.9267578125,19.0,39.0
39,825.2563264477851,13.0,3.0,745.4833333333327,0.8424591738712777,11.0,100.0
40,921.6502323421294,16.0,1.0,728.1833333333329,0.9398854961832062,11.0,82.0
41,896.8817514740084,8.0,1.0,728.3333333333335,0.9197355996222851,18.0,38.0
42,889.5806085989097,9.0,1.0,734.3333333333334,0.8987816307403936,18.0,38.0
43,899.3469985450031,13.0,1.0,734.4166666666669,0.9269717624148004,18.0,43.0
44,766.5151309516286,13.0,4.0,723.4999999999993,0.7811320754716982,10.0,100.0
45,893.8661703886892,11.0,1.0,726.3333333333334,0.916988416988417,18.0,38.0
46,900.1841950678261,14.0,1.0,722.3333333333335,0.9280155642023347,18.0,38.0
47,857.8718388429546,10.0,2.0,736.4000000000001,0.8780251694094869,18.0,42.0
48,896.4603278998802,11.0,1.0,725.3333333333334,0.9156398104265403,18.0,38.0
49,809.7328160711294,14.0,3.0,723.3999999999994,0.833175355450237,11.0,95.0
50,871.1930968436766,11.0,2.0,735.4166666666667,0.8809073724007561,18.0,43.0
51,870.0502432207613,13.0,2.0,731.4166666666667,0.8835680751173709,18.0,43.0
52,881.721536765997,8.0,1.0,728.3333333333335,0.8912213740458015,18.0,38.0
53,793.6373755080053,15.0,3.0,727.3499999999995,0.8137347130761995,12.0,93.0
54,807.0726085426115,14.0,3.0,731.4000000000001,0.8378640776699029,18.0,42.0
55,896.0247936167841,10.0,1.0,734.3333333333334,0.9141221374045801,18.0,38.0
56,763.1827286249611,14.0,4.0,723.3666666666661,0.7851637764932563,11.0,93.0
57,890.3907397196562,9.0,1.0,736.3333333333335,0.8995305164319248,18.0,38.0
58,810.7058175959876,11.0,3.0,732.4000000000001,0.8291746641074856,18.0,42.0
59,817.4310178150504,12.0,3.0,736.4000000000001,0.8358633776091081,18.0,42.0
60,893.5649039004262,10.0,1.0,730.3333333333335,0.9146919431279621,18.0,38.0
61,719.0297639291093,13.0,5.0,720.4999999999994,0.7358490566037735,11.0,101.0
62,813.6030674955001,12.0,3.0,720.516666666666,0.8362068965517241,10.0,101.0
63,758.3885610645018,13.0,4.0,736.4833333333327,0.7768199233716475,11.0,100.0
64,910.617525229291,14.0,1.0,746.4333333333335,0.9280920421860019,18.0,44.0
65,854.7207298176678,11.0,2.0,741.4166666666669,0.8677998111425873,18.0,43.0
66,864.6649007630651,16.0,2.0,736.2666666666662,0.8796561604584527,12.0,88.0
67,858.1786806879239,15.0,2.0,724.2499999999995,0.875829383886256,11.0,86.0
68,902.7459891736615,11.0,1.0,738.4166666666667,0.9211026615969582,18.0,43.0
69,864.5133421035941,13.0,2.0,742.4166666666669,0.8891013384321224,18.0,43.0
70,915.5366475488672,14.0,1.0,726.4333333333335,0.9334582942830365,18.0,44.0
71,818.1457671710316,16.0,3.0,720.1999999999996,0.8413461538461539,12.0,84.0
72,888.9443195949658,11.0,1.0,727.3333333333335,0.9137440758293839,18.0,38.0
73,863.6999158344256,15.0,2.0,742.2833333333328,0.8730009407337723,11.0,88.0
74,812.5369898263627,13.0,3.0,721.4999999999993,0.8349236641221374,11.0,101.0
75,959.9940250671309,14.0,0.0,749.4500000000002,0.9787234042553191,18.0,45.0
76,763.6787742436329,14.0,4.0,724.4999999999993,0.7764150943396226,11.0,101.0
77,901.9707470137802,14.0,1.0,738.3333333333335,0.9283018867924528,18.0,38.0
78,892.4190561235202,6.0,1.0,753.3333333333335,0.9038642789820923,18.0,38.0
79,890.0983490108574,9.0,1.0,724.3333333333335,0.9132507149666349,18.0,38.0
80,905.9822354882592,10.0,1.0,750.4166666666669,0.917516218721038,18.0,43.0
81,845.8821125763508,11.0,2.0,751.3833333333334,0.8636363636363636,19.0,42.0
82,772.1270599026404,8.0,4.0,746.3666666666668,0.7786116322701688,19.0,41.0
83,893.6382128912812,13.0,1.0,730.3333333333335,0.9215876089060987,18.0,38.0
84,776.0419013989638,14.0,4.0,745.3499999999996,0.7984644913627639,11.0,92.0
85,909.1220996393374,12.0,1.0,752.4166666666667,0.928436911487759,18.0,43.0
86,866.4789497953457,11.0,2.0,736.4000000000001,0.8845789971617786,18.0,42.0
87,754.7222672745667,8.0,4.0,741.3666666666668,0.7670454545454546,19.0,41.0
88,856.2396569142867,13.0,2.0,744.4000000000002,0.8826335877862596,19.0,43.0
89,891.4739728941549,8.0,1.0,737.3333333333334,0.8986046511627906,18.0,38.0
90,774.6743556740664,14.0,4.0,724.4166666666662,0.788135593220339,11.0,96.0
91,890.8334048291482,11.0,1.0,738.3333333333335,0.9114631873252563,18.0,38.0
92,805.3467446277403,15.0,3.0,738.3166666666662,0.825636192271442,12.0,91.0
93,761.4561787813304,14.0,4.0,725.3999999999994,0.7857142857142857,11.0,95.0
94,796.761690010705,16.0,3.0,743.2166666666662,0.8262135922330097,12.0,85.0
95,860.0022937640515,12.0,2.0,735.4000000000002,0.8846520495710201,18.0,42.0
96,846.2786262325977,15.0,3.0,720.2499999999995,0.8504761904761905,11.0,86.0
97,857.4432803850626,15.0,2.0,737.2999999999995,0.8813397129186603,12.0,90.0
98,887.2747000653611,11.0,1.0,730.3333333333335,0.9186602870813397,18.0,38.0
99,900.1718980351488,9.0,1.0,734.3333333333335,0.915719696969697,18.0,38.0
