,Total_reward,Satisfied_customers,Customers_without_deliveries,Total_time,Total_satisfaction,Wharehouse_visits,Trips
0,753.8268378211029,15.0,3.0,738.2333333333328,0.7914645974781765,11.0,85.0
1,790.1677449234352,9.0,3.0,737.4000000000002,0.7910447761194029,16.0,40.0
2,856.840794883838,12.0,2.0,731.4333333333335,0.8614514608859567,16.0,42.0
3,855.9747501931472,11.0,1.0,723.3333333333335,0.8945812807881773,17.0,37.0
4,854.3175783251897,10.0,1.0,727.3333333333335,0.8582089552238806,16.0,36.0
5,875.3817966123124,12.0,1.0,740.3333333333335,0.9121298949379179,16.0,36.0
6,779.3489783941109,14.0,4.0,728.316666666666,0.7957813998082455,10.0,89.0
7,796.2550774737513,14.0,3.0,720.1666666666661,0.8371859296482412,9.0,79.0
8,791.9176915281806,9.0,3.0,750.4000000000002,0.7956064947468959,16.0,40.0
9,840.6489095808979,13.0,1.0,741.3333333333335,0.8735408560311284,16.0,36.0
10,867.349472851578,10.0,1.0,721.3333333333335,0.89058039961941,15.0,35.0
11,812.8390272669741,12.0,3.0,758.4166666666667,0.8425925925925926,16.0,41.0
12,864.0211386383346,13.0,1.0,741.3333333333335,0.9090909090909091,17.0,37.0
13,879.3625106208642,12.0,1.0,742.3333333333335,0.919103313840156,16.0,36.0
14,809.4061937784832,12.0,2.0,755.4333333333335,0.8203650336215178,17.0,43.0
15,852.3414391711124,10.0,1.0,734.3333333333335,0.8906403940886699,16.0,36.0
16,856.8683532195303,14.0,2.0,720.2833333333326,0.8643592142188962,10.0,87.0
17,873.3549775864287,13.0,1.0,748.3333333333335,0.9142011834319527,17.0,37.0
18,873.5312635132428,10.0,1.0,749.3333333333334,0.8759398496240601,17.0,37.0
19,860.3156190889179,11.0,1.0,734.3333333333335,0.8993089832181639,16.0,36.0
20,853.0340402695899,11.0,1.0,721.3333333333335,0.8787010506208214,16.0,36.0
21,785.3719760107742,14.0,3.0,734.3833333333334,0.8268858800773694,16.0,39.0
22,852.2377001844662,13.0,1.0,749.3333333333335,0.8908554572271387,17.0,37.0
23,840.9087223848501,15.0,3.0,742.1999999999994,0.8564727954971857,10.0,82.0
24,861.1162352702931,14.0,2.0,721.3833333333326,0.87291280148423,10.0,93.0
